ticker,momentum_score,12m_return,z_score,mean_momentum,std_momentum
LVS,0.599235923786824,-0.17373037623267584,-0.6687918068739589,0.04694837331628282,0.32996628738687284
LDOS,5.434123324637593,0.9113795744244508,4.434123324637593,0.06492542202093055,0.19089549171993367
LEN,1.861056107966089,0.5163143268958162,0.8610561079660889,0.24691348494269616,0.3128725752720982
LII,2.6754706345301846,0.8446529430191003,1.6754706345301849,0.2095779153548809,0.3790427683874623
LLY,2.6279616040611393,0.9261568618049629,1.6279616040611393,0.5121100299987701,0.25433451917619243
LIN,1.3379660410378325,0.24751661086063625,0.33796604103783234,0.19590343534537827,0.15271704623566112
LYV,0.9633116102609168,0.17262940956848588,-0.03808569246782567,0.1871102853373606,0.380218261256717
LKQ,0.47895679198604685,-0.1657618583552382,-1.0878710078489342,0.18802247822347976,0.3252079833235576
LMT,0.9412804898774182,0.08914746842570317,-0.062382584951090066,0.09751104061420408,0.13406902254945377
L,1.8198534364260737,0.3767288454571694,0.8198534364260737,0.19854797153196663,0.2173325938620608
LOW,0.9063955226656838,0.12285553960845688,-0.10327111618891059,0.14477256044370462,0.21222798439745366
LULU,0.595723108145175,-0.060072915618936,-0.6786322140726904,0.09347598732241696,0.2262623255383893
LYB,1.3029362137876783,0.2254128030967639,0.3029362137876783,0.1534019797898797,0.23770952441280285
MTB,1.857865079549859,0.32461993159619384,0.8578650795498589,0.10263095948036821,0.2587690971548909
MPC,1.664547042775714,0.7212667360678292,0.6645470427757141,0.5669591858788098,0.23219958897792964
MKTX,0.7222086604567823,-0.26119710949159197,-0.3846413851746396,-0.1813908293222194,0.20748230233503853
MAR,1.6308713727024151,0.3919720982772701,0.630871372702415,0.2515447880557959,0.22259261760434076
MMC,1.0994964850447193,0.2161126749531793,0.0994964850447194,0.20113467257503603,0.15053800515074767
MLM,1.5993880858884586,0.44618313735788134,0.5993880858884586,0.26283516791318623,0.30589191504019103
MAS,2.7819412703515853,0.4755019969036151,1.7819412703515851,0.08638158474527058,0.21836881979930198
MA,1.9829008168684945,0.23197147975972687,0.9829008168684945,0.0940001010651582,0.1403716187093456
MTCH,1.281057114683772,-0.11217408762188788,0.28105711468377187,-0.21472969856091545,0.36489242072529215
MKC,0.5411934049556006,-0.13865049086409265,-0.847768267024687,-0.041148428949027996,0.11501027545800484
MCD,0.3196238872780924,-0.0714841972525411,-2.1286772979202855,0.12400955358680744,0.0918381339578083
MCK,1.3703459098960733,0.46527027160542617,0.37034590989607324,0.3898828695647065,0.20355942924244771
MDT,1.2594532226206316,0.016124206562915706,0.2594532226206316,-0.033084260550723284,0.18966219273210122
MRK,0.9711737947826334,0.16814247044086827,-0.029681819435643252,0.1724604041399757,0.14547402353382244
META,1.592995152752442,0.7653568836538862,0.5929951527524419,0.32119505797432096,0.7490142602649399
MET,2.1284010230126333,0.5116480398404188,1.1284010230126333,0.19504656400741308,0.2805753179731575
MTD,0.9266181061401311,0.06219974052428353,-0.0791932440922662,0.08370304390560306,0.27152951779910073
MGM,0.6770354140184087,0.02239748620291315,-0.47702761080797734,0.26151670098295293,0.5012691285836174
MCHP,1.739790614258105,0.31891758902762657,0.7397906142581049,0.14900172918805576,0.22968101590470977
MU,2.853997873789277,0.843597786000838,1.8539978737892773,0.15495719606199745,0.37143547987537257
MSFT,1.236706424246701,0.2745121314974804,0.23670642424670105,0.2125398462984915,0.261810744664876
MAA,0.6962604466454698,-0.051975763146976786,-0.4362441595209441,0.09879488114906892,0.34561068843102116
MRNA,0.8142668729530199,0.11620079926137472,-0.22809859177176195,0.443748371804186,1.435991208882864
MHK,1.523857971423411,0.32475009878673233,0.523857971423411,0.05711142003812253,0.5108993149830099
MOH,0.8055489313207167,0.1485213347290381,-0.24138951852431376,0.19649024495221,0.19871993828240836
TAP,0.39273658335901623,-0.08953616524231896,-1.5462359310842708,0.17133808603573883,0.168715683055641
MDLZ,0.3874003446700577,-0.04441954975746923,-1.581309009551045,0.10528182964753191,0.09466927621408
MPWR,1.8799386399192644,0.5130425142054682,0.8799386399192644,0.2579067773962254,0.28994719090032445
MNST,0.38023262881186926,-0.11429547739713738,-1.6299689301382339,0.10592974890595878,0.13511007616839626
MCO,1.663620598000999,0.26438631458462514,0.663620598000999,0.11114248162898523,0.23092085058428102
MS,1.0838787282312456,0.2458854018759098,0.08387872823124556,0.21318187012996254,0.38989064850610006
MOS,0.6444049872867215,-0.009166242371635417,-0.5518191505787652,0.33208080485576236,0.6184037775229208
MSI,1.3308515361296571,0.31020007814805567,0.3308515361296572,0.246825734516789,0.19154918962332082
MSCI,0.7771991295721995,0.06403714584001573,-0.2866715387991219,0.14877706788551465,0.295599355277743
NDAQ,0.8990917332002275,0.08397012820048488,-0.11223356090773927,0.1127716341056494,0.2566211538885465
NTAP,2.528796529344966,0.8586989688536256,1.5287965293449661,0.24610387760915814,0.40070413523697773
NFLX,1.8878364074261829,0.6234090966826468,0.8878364074261829,0.14265124672283738,0.541493732334671
NEM,1.9885136978622975,0.07441168201555277,0.9885136978622976,-0.08581670031686368,0.16209019933554494
NWSA,1.7474320634368268,0.4977286390741209,0.7474320634368269,0.1833545361460349,0.420605588530063
NWS,1.8601079530124018,0.5212052161295619,0.8601079530124018,0.18920027367234601,0.3860038048647467
NEE,1.878208032576196,0.12305543364618186,0.8782080325761961,-0.00596929209729281,0.14691817992712347
NKE,0.7570839375001678,-0.084667767293216,-0.32085750399344387,-0.0025070942074353437,0.2560659235429926
NI,1.3036551833024852,0.12323291771995148,0.30365518330248514,0.08429229419506236,0.12823961409576384
NDSN,0.9571008179121745,0.08916692319142817,-0.04482200964095516,0.09503854150017586,0.1309985508410275
NSC,1.2954526523597711,0.10765053544494427,0.2954526523597712,0.04658967308302729,0.20666885835759385
NTRS,1.6988902520866098,0.21719239179263836,0.6988902520866098,0.030821517543176385,0.2666668674989131
NOC,0.6434117683155649,0.05255318909359078,-0.5542146557529927,0.1550929199962483,0.18501807889461216
NCLH,1.083328525085569,0.11784511481788931,0.08332852508556898,0.0782708030413826,0.47491914366500976
NRG,5.0103227929260505,1.4755393559072234,4.0103227929260505,0.1738315408066195,0.32458928677679816
NUE,0.6650165930653215,0.2943808820705032,-0.503721877661141,0.5355189051899616,0.47871262657699065
NVDA,2.1751554195600455,1.8986672513799068,1.1751554195600453,0.8293781846939016,0.909912892276262
NVR,1.800894471333929,0.3828637834599834,0.800894471333929,0.18983584868427983,0.241015441715069
NXPI,2.0006388889278854,0.5488257645634489,1.0006388889278854,0.2049703238408843,0.3436358955536713
ORLY,0.3863016367187281,0.06636695041778452,-1.5886506940381273,0.2681801757118224,0.12703436070081395
OXY,0.546155750210698,0.09763083417079885,-0.830979532146675,0.6247199399977762,0.6342985421859243
ODFL,0.6587524838717977,0.13396637191386965,-0.5180208416407487,0.27674378402508176,0.2756209801501178
OMC,0.6935136865536717,0.08874138472354502,-0.44193260982255894,0.17735523109721724,0.20051438704478428
ON,0.39188809457073415,-0.12631576257579316,-1.5517488636529742,0.44440622347440556,0.3677927526923792
OKE,1.451235603391169,0.51095251530739,0.4512356033911691,0.3483782229640681,0.36028693463354405
ORCL,0.6668650671390863,0.12206269866345704,-0.4995537317468042,0.2638453611423702,0.2838186434583075
OTIS,1.6844142662860797,0.26762319975164334,0.6844142662860796,0.137554702185485,0.1900435218452778
PCAR,2.9268642437944257,0.6356138148930862,1.9268642437944254,0.22021753068468009,0.21558150012187585
PKG,2.8420587354614084,0.5278046663146673,1.8420587354614084,0.1534168923100694,0.20324421083718555
PLTR,1.2273135363402317,0.4738273452721774,0.22731353634023174,0.26552699310082983,0.9163570085838347
PANW,0.8945659705715008,0.3820235461157018,-0.11786054119758413,0.42236470003405174,0.34227870929865434
PSKY,0.8744581922056295,-0.2057375810364195,-0.14356524864581444,-0.1490792551179013,0.3946520934066592
PH,2.384771129658739,0.6833402251036151,1.384771129658739,0.2731597198919323,0.2962081577428374
PAYX,1.1113846150322497,0.18065979330889653,0.11138461503224979,0.15772571241701958,0.20589989816131005
PAYC,0.3797856102704046,-0.47768215557154353,-1.6330644788990483,-0.0813440528485566,0.24269593016326177
PYPL,1.6082548429916357,0.016131633697751065,0.6082548429916357,-0.2116979141106169,0.3745626531928837
PNR,1.7471480726482722,0.48637565311223174,0.7471480726482722,0.20246770033796316,0.3799888712393444
PEP,0.4330220306355568,-0.023757249256273903,-1.3093513245325556,0.10372781960060838,0.09736505891754839
PFE,0.55277491197994,-0.2074018923123083,-0.8090546049171815,0.03337427183390884,0.29760187097737867
PCG,0.7270046967049711,0.09573480358354755,-0.375506932117956,0.1637393105567874,0.18110053678550453
PM,1.4586028101833606,0.18971405226270793,0.4586028101833605,0.1197248668519306,0.15261394796685604
PSX,2.8361490911941067,0.6090959748456902,1.8361490911941067,0.27905877282124164,0.17974422861806652
PNW,1.3113227653817634,0.06920308059347051,0.3113227653817633,0.03655664667807015,0.10486362561814996
PNC,1.8560741022874727,0.4221192777777333,0.8560741022874726,0.10794477472684198,0.3669945185952961
POOL,1.2406304042541256,0.16366745619121564,0.24063040425412555,0.09025987882590782,0.30506359989232024
PPG,0.821573681194823,0.019813785615024906,-0.21717628362399574,0.0752881739924367,0.255434835939344
PPL,2.649478728704058,0.16238884685649788,1.6494787287040584,0.02945198383570343,0.08059325695290329
PFG,1.2767231803198111,0.2987131257853211,0.27672318031981125,0.23159614078932142,0.2425419689034798
PG,2.0290055163968312,0.18425788324102055,1.0290055163968312,0.07837090935539287,0.10290224124006819
PGR,4.276152259396029,0.6625535053068848,3.276152259396029,0.22166122697733878,0.13457624781176264
PLD,0.5657240724790027,-0.08778981508984042,-0.7676461876865169,0.10877927192834887,0.25606730049763765
PRU,2.386221420336471,0.614314416795875,1.3862214203364709,0.1953798447104918,0.3022133159533036
PEG,3.17513745247454,0.3159385128708879,2.17513745247454,0.07517114469068507,0.11069064527682809
PTC,1.4836355261456275,0.31130962423186637,0.4836355261456276,0.18088892956226124,0.2696673168511904
PSA,0.6666598318488951,0.008661214265760869,-0.5000153784976501,0.14326883845175217,0.26920696837452157
PHM,1.9905804589298364,0.7895210378718756,0.9905804589298365,0.3482271694170924,0.445490181515927
PWR,1.1661859789698772,0.5563669724137812,0.1661859789698773,0.4994127132074018,0.34271398561669775
QCOM,4.016810415817124,0.8454775658554371,3.0168104158171247,0.08182304454778107,0.25313308297525705
DGX,1.2735251271257435,0.0939697243727599,0.27352512712574356,0.05645234247886229,0.13716246945257907
RL,2.8271533955634087,0.7969159773423092,1.8271533955634085,0.22293005652795267,0.3141421635469014
RJF,1.3326379702567783,0.3802031165668126,0.3326379702567783,0.2710154440507665,0.32824777168932096
RTX,1.3106933470550208,0.20207542496951622,0.3106933470550207,0.13852793033199604,0.2045344557257821
O,0.6177109758240057,-0.055572836232610924,-0.6188800897799065,0.03206594111551232,0.14160865536858747
REG,0.8766318067880826,0.13824673592939055,-0.14072977076194593,0.18091413305917262,0.3031867166326655
REGN,2.2042416150460493,0.3325356925832827,1.2042416150460493,0.1515855134171738,0.1502606926261965
RF,1.0325914831424945,0.1799993672923649,0.032591483142494555,0.16794107398405447,0.3699829570685652
RSG,1.7287026893322957,0.3247121837542918,0.7287026893322957,0.21554127334304576,0.14981543503191738
RMD,0.901309326539863,-0.01107711074813315,-0.10949700680343762,0.015513641181814374,0.24284455535557817
RVTY,0.86176038583319,-0.05008160378985769,-0.16041537350681695,-0.004898462661703512,0.28166341006109424
ROK,0.5848809114824889,-0.059169161359552476,-0.7097497633583476,0.10816933870410478,0.23577112484244567
ROL,1.8290983423378244,0.17832787220147153,0.8290983423378243,0.07630579258315859,0.1230518436819441
ROP,1.5961334930797935,0.17955248609933763,0.5961334930797936,0.0920643573202024,0.14675929098891408
ROST,1.9365579640517079,0.3637548808930457,0.9365579640517079,0.11741618528558623,0.2630255734965476
RCL,1.7422901742689594,0.8238852181547449,0.7422901742689593,0.33654966023577426,0.656529716830646
SPGI,1.4378368592648487,0.17415874651155952,0.43783685926484867,0.08418968110326959,0.20548536173805185
CRM,0.8871216564422889,0.050883065139600635,-0.12724110919622714,0.09582864220593541,0.3532315723295147
SBAC,0.8091475959762763,-0.09904858115952278,-0.23586846821617383,-0.0546144571273251,0.18838518080964403
SLB,0.483192052571563,0.09318562018387752,-1.0695704630859908,0.383339836636086,0.2712810669949109
STX,1.8173445771273364,0.6116996118637481,0.8173445771273365,0.23229737951277138,0.4641888414852338
SRE,1.195042050250124,0.10994241689504022,0.19504205025012392,0.08386181066490453,0.13371786338735497
NOW,1.187690774984566,0.20586283884828444,0.18769077498456593,0.14437674878143802,0.32759249926855755
SHW,1.9153028842820077,0.34633851165495594,0.9153028842820077,0.11415951904242516,0.2536635649243685
SPG,1.4855101276162967,0.528761961541224,0.48551012761629686,0.3028257724998075,0.46535834412083765
SWKS,0.8784548015100092,-0.08087274223683609,-0.1383624954648346,-0.04394654055332057,0.266880136553337
SJM,0.3494355475123398,-0.21374628506869525,-1.861758075613891,0.07151868867597005,0.15322343836247512
SW,2.115306745259077,0.4074404507849989,1.1153067452590772,0.06321826008273346,0.30863454575656246
SNA,0.7193357160376164,0.12529928318601674,-0.3901714841971044,0.21410464933567377,0.22760598799884332
SO,1.8534666911723932,0.19617558934745136,0.8534666911723933,0.10669984851433856,0.10483799984062815
LUV,0.9162843025640952,-0.0810645833184003,-0.09136432568105539,-0.05219148847282884,0.3160215393737467
SWK,1.8293743096378348,0.20669035924391999,0.8293743096378348,-0.07170109460216802,0.33566442872778873
SBUX,0.5371533706807611,-0.16033346584947733,-0.8616656891357685,0.06516988495869218,0.2617063133085227
STT,1.3330657485067865,0.15291325270263287,0.3330657485067865,0.07514683038684847,0.23348669944126615
STLD,0.8767512078671224,0.4782405726214548,-0.1405744195468012,0.5323764521263398,0.38510476998172205
STE,1.1635579380675432,0.1250422434465493,0.16355793806754318,0.09490026658500135,0.18428929355358137
SYK,1.5181532144267416,0.2505104931810995,0.5181532144267417,0.14447964254564996,0.20463223556908106
SMCI,1.4013049910696092,2.503058486061749,0.40130499106960904,1.6975558757560463,2.0072080542999844
SYF,1.5847077690419689,0.45840984377982297,0.5847077690419689,0.1808627521688572,0.4746765928315281
SNPS,0.7759046666509342,0.23263583243745745,-0.28881812802639373,0.2898000449009576,0.19792460000390352
SYY,0.9409219200373159,0.06999113357650687,-0.06278744144927684,0.0820915647067086,0.19272056403153695
TMUS,2.2732773449718495,0.28541988506351257,1.2732773449718497,0.08965475671044067,0.15374900772886993
TROW,1.3938114999873732,0.14984714767304513,0.39381149998737314,0.01565417070565395,0.3407543379807188
TTWO,1.6571958635679795,0.16430701796854583,0.6571958635679795,-0.0048376208052099585,0.25737325529630284
TPR,0.7841292206702236,0.12659414391332544,-0.27530000622252515,0.3332366923010142,0.7506085859680638
TRGP,1.2511589003041106,0.7803228349576385,0.2511589003041106,0.6416550414455167,0.5521118038987224
TGT,1.501998717950141,0.23267546715165868,0.5019987179501412,0.041292970693208725,0.38124100643113235
TEL,1.477582976549195,0.24449269073848046,0.47758297654919507,0.12622157309791798,0.24764517046888407
TDY,0.8038980253910273,0.021356023262302064,-0.2439388683826983,0.06317599418467858,0.17143627499643946
TER,2.101590150572763,0.41310432685563325,1.1015901505727632,0.06994546705488944,0.3115122803361314
TSLA,0.6399317782272401,-0.1267591417306833,-0.5626665748186982,0.2809314636535583,0.7245687297412455
TXN,1.4175719229798598,0.15759153290344352,0.4175719229798597,0.07515411650116449,0.1974208797708249
TPL,0.9373156274204651,0.4253692867714025,-0.06687648295382109,0.47376564730641607,0.7236678485085968
TXT,1.3859173173556725,0.41750687094273176,0.3859173173556726,0.274084155616171,0.37164104557240746
TMO,1.2583869099055833,0.12006101461100857,0.2583869099055834,0.07659778745615399,0.16820986469762103
TJX,2.089831767696886,0.36315958860318637,1.0898317676968858,0.17427208231755395,0.1733180403474599
TKO,0.6267394063112081,0.11900825141080212,-0.5955594780383875,0.2549917921364061,0.2283290682796236
TTD,1.3601919643110925,0.3239154731040988,0.3601919643110924,0.17397884936310937,0.41626865282172537
TSCO,1.9530499466617348,0.3879992279893782,0.9530499466617349,0.1798927898248933,0.2183583755430899
TT,3.1287884515259723,1.0356191371167616,2.1287884515259723,0.2693704448640932,0.35994590806024
TDG,3.1164836811431607,0.8000594195984443,2.1164836811431607,0.2624667732149485,0.2540027363183494
TRV,1.9434996252645367,0.3028317046446069,0.9434996252645368,0.16237265008822474,0.14887028123302168
TRMB,1.3331136811975983,0.19305769208762932,0.33311368119759843,0.05903915418767871,0.40232072551968423
TFC,2.0073212377898617,0.3251391134708373,1.0073212377898617,0.004907943991307068,0.3179037207456694
TYL,1.7264722121433578,0.21009672433430188,0.7264722121433577,0.043402841490107154,0.22945665375470736
TSN,1.6362209893653377,0.1739260595148547,0.6362209893653377,0.007906304398403481,0.2609466803068919
USB,2.122760203652435,0.42909987501070584,1.1227602036524351,0.061993688114676454,0.32696758016698624
UBER,1.774297456785831,0.7020827060152737,0.774297456785831,0.24222812285985607,0.5938991263955713
UDR,0.8477840889791309,0.017186421786727038,-0.17954560954801796,0.07214055719524225,0.3060734013315886
ULTA,0.48835890899582723,-0.03596610964867961,-1.047674326360133,0.21641435091306485,0.24089591031458557
UNP,1.930213136369839,0.23787610711620358,0.9302131363698389,0.08751251249287621,0.1616442390935501
UAL,1.1031167518922709,0.11628397547536254,0.10311675189227092,0.08485127949438726,0.304826280930706
UPS,0.584340956997393,-0.1329381893372822,-0.7113296407262816,0.07372947875460603,0.29053712408339466
URI,2.4534361304834347,1.032206732206864,1.4534361304834345,0.4064426502902325,0.4305411629670256
UNH,0.5557687229071667,0.032383459473328546,-0.79930960268708,0.17049831348583203,0.1727926870241465
UHS,2.3058018425832993,0.4447013938727378,1.3058018425832993,0.11215812321900641,0.25466595298705735
VLO,1.47001234580765,0.5170219959896537,0.47001234580764994,0.38361010662888506,0.28384762772884004
VTR,1.6593129748374276,0.21192904722469902,0.6593129748374276,0.06624071476341699,0.22096991568716762
VRSN,0.4040765797255712,-0.21941604160259365,-1.47477842115757,0.0068761054081237635,0.15344145518016067
VRSK,1.3690644478344445,0.1605877409082622,0.3690644478344444,0.0971278151265945,0.17194808699139358
VZ,3.687166105206384,0.2407129817914617,2.687166105206384,-0.06776811699757287,0.11479792715134077
VRTX,1.9472685731914918,0.40723795787919764,0.9472685731914917,0.16719590748146668,0.25340442741491237
VTRS,2.50703292527205,0.21327031725082793,1.5070329252720496,-0.06877220180372073,0.18715086732669386
VICI,0.5531787233130564,-0.020915306243136884,-0.807734024929367,0.1379809781053524,0.1967185725058247
V,2.1543015457498624,0.2423556510632276,1.1543015457498624,0.08751714341667167,0.13414043168933734
VST,6.552443779094201,3.231567249111398,5.552443779094201,0.35743558878556225,0.5176336356880155
VMC,1.499968715004501,0.3186986568193258,0.49996871500450096,0.1992356942203577,0.23894087572637948
WRB,2.446775768485753,0.4864878009275694,1.4467757684857532,0.20575578785700135,0.19403975321233927
GWW,2.027881032188,0.4336779902261804,1.027881032188,0.2971297823301355,0.1328443697471306
WAB,4.660350257570045,0.8384583870514998,3.660350257570044,0.21888877010218827,0.16926511763948465
WMT,3.687123864241478,0.3627757601755033,2.687123864241478,0.08048781388427266,0.10505207818952361
DIS,1.854026219247206,0.1851824776387611,0.8540262192472058,-0.07046681311059198,0.2993459509647128
WBD,0.8144774611750155,-0.2695035490973616,-0.22778105922948214,-0.194135577525932,0.33087901086410704
WM,1.981841228916045,0.3231287125960097,0.9818412289160451,0.17267898588954508,0.15323223579902168
WAT,1.3217049360349766,0.22959952390537533,0.3217049360349765,0.12199753429386183,0.3344741642379238
WEC,0.7177662626620042,-0.03673711808972955,-0.3932112054016943,0.00269471244380868,0.10028155350571889
WFC,1.744626959225339,0.553250571826342,0.7446269592253388,0.25661311774421625,0.3983705537477825
WELL,1.9450550372122941,0.4298067573409235,0.9450550372122942,0.18644353031152194,0.2575122267453014
WST,0.6762770316543768,-0.007462272719092937,-0.47868396114784434,0.16251954010109282,0.3551023778038928
WDC,3.0035792199690783,0.9439710774784247,2.0035792199690783,0.09657467812758529,0.422941299702598
WY,0.8993227739420762,0.07806291606653278,-0.11194782226698993,0.10428707005400334,0.23425336425863894
WSM,3.3209886271284943,1.6378174622375463,2.3209886271284943,0.32457161458794187,0.5658131333777108
WMB,2.5236458495341907,0.5273315662686748,1.5236458495341907,0.253114763036672,0.17997410836372274
WTW,2.0150285706493234,0.1833375852556005,1.0150285706493236,0.06293339749568025,0.11862147651951957
WDAY,0.7615836589038149,-0.002547330208637069,-0.31305338331359384,0.10285874187440647,0.33670318770347063
WYNN,0.7715472991923562,-0.028860393947202658,-0.296096818752116,0.0904882554026596,0.40307305513396147
XEL,0.4839093730354376,-0.11927868949916767,-1.0665026464093064,-0.0056442091022650435,0.10654870925964074
XYL,1.9312328225724604,0.4254500192909679,0.9312328225724603,0.13621146941088366,0.31059746055888
YUM,0.8158663929377612,0.08844338140684867,-0.2256908835271581,0.1234015787718013,0.15489414910614235
