Date,Our Portfolio,S&P500
2023-02-28,1.7503199841202817,1.1159817904368496
2023-03-01,1.745906029611682,1.1107084809140793
2023-03-02,1.7488959505061732,1.1191300881902184
2023-03-03,1.7654225635610858,1.1372015067029997
2023-03-06,1.7624730446479,1.1379829537890056
2023-03-07,1.7363574500069454,1.1205411811016486
2023-03-08,1.7487772297075164,1.1221265160567575
2023-03-09,1.7294355908265084,1.1014127811171308
2023-03-10,1.7063824002950583,1.0854663743737512
2023-03-13,1.7088639731901123,1.083827579571448
2023-03-14,1.7346019886407789,1.1016854332004453
2023-03-15,1.7368910184179271,1.0939946954655342
2023-03-16,1.7556217837560502,1.1132074371088474
2023-03-17,1.7324355783178644,1.1009404952783766
2023-03-20,1.7554749888846093,1.1107591270851056
2023-03-21,1.76453779479293,1.1251792174466588
2023-03-22,1.7312460165350452,1.106655140202052
2023-03-23,1.7285425680375996,1.1099579842659224
2023-03-24,1.7667734012602017,1.1162179333562268
2023-03-27,1.7765017968977703,1.1180562932877212
2023-03-28,1.7904517660431196,1.1162966476626857
2023-03-29,1.8073980525657973,1.1321896631851194
2023-03-30,1.8158361858678573,1.1386604321092875
2023-03-31,1.8332324152087234,1.1550987517983502
2023-04-03,1.846270253950936,1.159371284746498
2023-04-04,1.8401450454128045,1.1526504417746084
2023-04-05,1.8647170913803837,1.1497776097807222
2023-04-06,1.8565372252067618,1.1538928513684483
2023-04-10,1.868517891736354,1.1550424782749884
2023-04-11,1.8671200845098075,1.1549947144063788
2023-04-12,1.86820399571712,1.1502189451816276
2023-04-13,1.8795947021841892,1.1654739424763807
2023-04-14,1.8696384532391146,1.1630621416165763
2023-04-17,1.8657811384998908,1.16690740754466
2023-04-18,1.861743339099649,1.1679053704431142
2023-04-19,1.8555205423041958,1.1678069604034782
2023-04-20,1.8546387197066003,1.1608555332382995
2023-04-21,1.8603027009742785,1.1619040050552838
2023-04-24,1.8751601718547979,1.1628934582989856
2023-04-25,1.8709045127572528,1.1445071139341203
2023-04-26,1.8436407295582626,1.1401108478608235
2023-04-27,1.8640251565346084,1.1624184274103113
2023-04-28,1.8645065256592857,1.1720121023760874
2023-05-01,1.8505284291480841,1.171559580896758
2023-05-02,1.8297534462239924,1.1579855835468291
2023-05-03,1.8135720005883904,1.1498816471726943
2023-05-04,1.8082300540790779,1.141580959345536
2023-05-05,1.8409210642027118,1.162671383760449
2023-05-08,1.8266616164903466,1.1631970608201492
2023-05-09,1.855278958431949,1.1578702914501848
2023-05-10,1.8521512920083416,1.163062141616576
2023-05-11,1.8590645745953704,1.1610888624815086
2023-05-12,1.8595743907100202,1.1592505025500137
2023-05-15,1.868435105102586,1.1626797561627054
2023-05-16,1.8575026288110714,1.1552645528135248
2023-05-17,1.8646618950976206,1.1690016061287078
2023-05-18,1.8610038539441682,1.1800428831698513
2023-05-19,1.8538846554864143,1.17833669739201
2023-05-22,1.8493273919930862,1.178519380464193
2023-05-23,1.840734658598095,1.1652940044541176
2023-05-24,1.8379434688155383,1.1567656833623343
2023-05-25,1.8358830874020504,1.166896152839987
2023-05-26,1.8364350792177375,1.1821230819993072
2023-05-30,1.8229821480151511,1.182142709106236
2023-05-31,1.8391590648052596,1.1749214435339108
2023-06-01,1.8374643983749575,1.1864996523394271
2023-06-02,1.8629372262003576,1.203744742200009
2023-06-05,1.8646784022842502,1.2013329413402045
2023-06-06,1.8606416142402997,1.204160754515401
2023-06-07,1.870613450966659,1.1995704820390007
2023-06-08,1.897194842373726,1.2069941950429333
2023-06-09,1.9023438240482724,1.2083798962426024
2023-06-12,1.9152460484603275,1.2196433850747788
2023-06-13,1.9173048241284005,1.2280985505861912
2023-06-14,1.909682593060347,1.2291048858869018
2023-06-15,1.9257462006659918,1.2440730940912519
2023-06-16,1.9258990934276814,1.2395053310241968
2023-06-20,1.9251401798948022,1.2336361397900195
2023-06-21,1.924387625808032,1.2271653708658514
2023-06-22,1.9263015295389765,1.231719134178314
2023-06-23,1.9052726669310587,1.2222856328753762
2023-06-26,1.919659188198945,1.2168014348924936
2023-06-27,1.9302827106590217,1.2307409356392844
2023-06-28,1.9275711927804031,1.230305158964468
2023-06-29,1.9427017242916875,1.2358089840542792
2023-06-30,1.9592031697166983,1.250971130035485
2023-07-03,1.952436187273736,1.2524356141678612
2023-07-05,1.9448045721122498,1.2499704220871108
2023-07-06,1.9327590668077481,1.2400675172478348
2023-07-07,1.9225313924243703,1.2365145991362425
2023-07-10,1.932903252553175,1.2394884489671882
2023-07-11,1.9484229727620568,1.247845341691461
2023-07-12,1.9460731614223084,1.257093414872296
2023-07-13,1.9541609956528692,1.2677411890073926
2023-07-14,1.9351101234758723,1.2664425058901907
2023-07-17,1.9331718236275273,1.2713251261830822
2023-07-18,1.9384170130174725,1.2803734969822296
2023-07-19,1.9452820606380725,1.2833925028843614
2023-07-20,1.964129733961893,1.2747207529342526
2023-07-21,1.9660811663322353,1.2751338829472283
2023-07-24,1.95756587262984,1.2802779692450097
2023-07-25,1.9528888942058724,1.2838815335276281
2023-07-26,1.9400480378187017,1.2836819683984364
2023-07-27,1.9575164455310579,1.275434740418472
2023-07-28,1.9620956966956402,1.2880332842792916
2023-07-31,1.969719869150828,1.289925035431732
2023-08-01,2.001254236073838,1.2864872721642882
2023-08-02,2.0119000329444163,1.268682878382485
2023-08-03,2.046061279443975,1.265450307596569
2023-08-04,2.0291664826838254,1.2587433271267758
2023-08-07,2.0573290011790064,1.2701023436961716
2023-08-08,2.0553216089014974,1.264744692514606
2023-08-09,2.0731846011912407,1.2558424956237044
2023-08-10,2.0713953618301417,1.2561573528495407
2023-08-11,2.07801377995279,1.254813650913649
2023-08-14,2.0739828379715384,1.2620294263861338
2023-08-15,2.054134626328408,1.2474518387854145
2023-08-16,2.03643687582964,1.2380268471372289
2023-08-17,2.002285670839952,1.2284780537376465
2023-08-18,2.0058511944606434,1.2282953706654636
2023-08-21,2.0105947561043522,1.2367450460770355
2023-08-22,2.003668941220506,1.2333100278595117
2023-08-23,2.0233708168614988,1.2469317890780505
2023-08-24,2.006478684008447,1.2301506126539665
2023-08-25,2.0216437748048843,1.2384147226909394
2023-08-28,2.0310054107171975,1.2461729200276372
2023-08-29,2.0448248590748883,1.2642527795689227
2023-08-30,2.0484997316824716,1.2690988906978764
2023-08-31,2.036172487692682,1.2670722203418627
2023-09-01,2.039478737020076,1.2693518470480143
2023-09-05,2.0020602859190744,1.2640279599804662
2023-09-06,2.0126978492647156,1.2552156634744482
2023-09-07,2.0277009404410515,1.2511848321717653
2023-09-08,2.037693768280165,1.2529698008823138
2023-09-11,2.0464196317337637,1.261394084582125
2023-09-12,2.0361484982697364,1.2542093281737372
2023-09-13,2.041970568826523,1.2557665949934131
2023-09-14,2.0641229553732394,1.2663526055053074
2023-09-15,2.046947873290855,1.2509542479784765
2023-09-18,2.059806173957108,1.251856545887215
2023-09-19,2.0602247987083984,1.2491637891680878
2023-09-20,2.0759749524240156,1.2374281517496535
2023-09-21,2.059008433392274,1.2171331741753388
2023-09-22,2.057673037246729,1.2143391251141598
2023-09-25,2.0745732106290347,1.2192244904569711
2023-09-26,2.051626311797072,1.201259785759834
2023-09-27,2.0601418148730257,1.2015352515193165
2023-09-28,2.063063553115437,1.2086161077882283
2023-09-29,2.048002556935272,1.2053412632335425
2023-10-02,2.0300213141302117,1.205436928223258
2023-10-03,2.0175920017218107,1.1888693166829583
2023-10-04,2.044671459737297,1.1985107555173442
2023-10-05,2.0575104472307912,1.1969478613453322
2023-10-06,2.062687726701031,1.2110896722712348
2023-10-09,2.0906941825539493,1.2187242051090317
2023-10-10,2.1087460634494466,1.225071309534299
2023-10-11,2.1359325005342096,1.2303305506762288
2023-10-12,2.1290158190182047,1.222645371667406
2023-10-13,2.1385286747247556,1.2165090870760025
2023-10-16,2.150695608850877,1.229397233703393
2023-10-17,2.1680417830869443,1.2292764515069083
2023-10-18,2.1706049987286544,1.2128043677038285
2023-10-19,2.154757988164151,1.2025163323607617
2023-10-20,2.138625505995126,1.187382323141237
2023-10-23,2.1279626240108565,1.1853809072444883
2023-10-24,2.148208243254785,1.1939936386213148
2023-10-25,2.1451393510231775,1.1768722132596339
2023-10-26,2.142942796300546,1.1629468495199315
2023-10-27,2.1225217744880136,1.1573643787499095
2023-10-30,2.131907883731309,1.1712643507778508
2023-10-31,2.1626280846833943,1.1788482374446219
2023-11-01,2.1925918486664706,1.1912332164216572
2023-11-02,2.211988281876482,1.213698155957815
2023-11-03,2.2279346916608085,1.2250993090434843
2023-11-06,2.2297509783712997,1.2272468988484786
2023-11-07,2.210871391851796,1.2307324259845325
2023-11-08,2.2160827112159946,1.2319692082260358
2023-11-09,2.1999296163003135,1.2220101671158936
2023-11-10,2.2126595436057377,1.2410936169079698
2023-11-13,2.2167414598001844,1.240056262543162
2023-11-14,2.2149311819549604,1.2637103577047095
2023-11-15,2.1952882632515314,1.2657285184059708
2023-11-16,2.201675329556852,1.2672352763071166
2023-11-17,2.220058106306995,1.2688599341023308
2023-11-20,2.2386416071854414,1.2782371618819066
2023-11-21,2.2388344198207,1.2756539326545915
2023-11-22,2.254312506843058,1.2808345281163105
2023-11-24,2.2621358171319903,1.2815990245190598
2023-11-27,2.2710887938583393,1.2790945782244518
2023-11-28,2.259729350231034,1.2803482425229638
2023-11-29,2.2545962211605297,1.2791367147407253
2023-11-30,2.2883268598945015,1.2839770612648471
2023-12-01,2.2926041430763564,1.2915188114153444
2023-12-04,2.2932658053277164,1.2845336201361481
2023-12-05,2.282379442294957,1.2838028878474161
2023-12-06,2.264484182572234,1.2787880934008717
2023-12-07,2.255074045196116,1.2889777187043026
2023-12-08,2.2803036792160842,1.294256724205657
2023-12-11,2.29417863505038,1.299336027325324
2023-12-12,2.3086142966987206,1.3053121382538895
2023-12-13,2.3421753604071758,1.323130531790285
2023-12-14,2.3098151791845667,1.326632940983347
2023-12-15,2.2933032293794384,1.326531785893791
2023-12-18,2.286036549106937,1.3325387786339578
2023-12-19,2.2988263209080806,1.3403559945439374
2023-12-20,2.2666924112152222,1.3206738493642862
2023-12-21,2.2864655207386746,1.3342787285258162
2023-12-22,2.2956314002888987,1.3364937093063494
2023-12-26,2.3003761174393493,1.3421493356567424
2023-12-27,2.302803896350563,1.344069223570864
2023-12-28,2.3091269924997957,1.3445667638688832
2023-12-29,2.3113789561271334,1.3407663795069933
2024-01-02,2.337471083877117,1.3331768654878862
2024-01-03,2.346976771527125,1.3224896998864362
2024-01-04,2.3453685292443054,1.3179557009333982
2024-01-05,2.3404435146928897,1.3203618744408665
2024-01-08,2.3653104170908406,1.3389982928534536
2024-01-09,2.381412549555703,1.3370193863660496
2024-01-10,2.396925569270301,1.3445949006305642
2024-01-11,2.406384994106025,1.3436926027218254
2024-01-12,2.4283652021931177,1.3447016830724563
2024-01-16,2.4441437251991864,1.3396841435759919
2024-01-17,2.4222126140194735,1.3321592754825031
2024-01-18,2.4418639133114084,1.3438892855486013
2024-01-19,2.437375207234669,1.360437269981972
2024-01-22,2.400124828091847,1.3634225117700867
2024-01-23,2.392117341939168,1.3674055792041597
2024-01-24,2.3837976575279707,1.3685158146443464
2024-01-25,2.396039934968273,1.3757147080598227
2024-01-26,2.391362564406892,1.37481803750342
2024-01-29,2.39225343525914,1.3852072279360426
2024-01-30,2.4142918296684726,1.3843752033052585
2024-01-31,2.4255319890487055,1.362078809834195
2024-02-01,2.4542877434969315,1.379096197803904
2024-02-02,2.4541219537839836,1.3938310767650453
2024-02-05,2.4459497406120594,1.389389860499307
2024-02-06,2.4540620921327254,1.3925999218758778
2024-02-07,2.4579994398063754,1.404076975591838
2024-02-08,2.4283858842378305,1.4048781184110208
2024-02-09,2.444151355912862,1.4129454083687225
2024-02-12,2.4443679590725376,1.411604588735247
2024-02-13,2.433906866015199,1.3923019467070505
2024-02-14,2.4393560469744924,1.4056398697638504
2024-02-15,2.4511660974192293,1.413822451818196
2024-02-16,2.4413978179992024,1.4070311983158557
2024-02-20,2.445187025258017,1.3985815229042833
2024-02-21,2.4563974031284084,1.4003496095578232
2024-02-22,2.486276753757605,1.429929032224414
2024-02-23,2.51331032615415,1.4304265725224332
2024-02-26,2.510911097159816,1.4250099027675855
2024-02-27,2.5170704272063316,1.4274414679868148
2024-02-28,2.561950280281465,1.4250745486932042
2024-02-29,2.56943632251665,1.4325263984588181
2024-03-01,2.591513998621657,1.4439978248224425
2024-03-04,2.607243231043489,1.4422747569875924
2024-03-05,2.6004027835900922,1.4275735048879723
2024-03-06,2.5913707657976883,1.434912807606862
2024-03-07,2.602854689778871,1.4496983327390294
2024-03-08,2.593031707081041,1.4402339496244903
2024-03-11,2.602060460001488,1.4386176642315323
2024-03-12,2.6115155913071564,1.4547327542925024
2024-03-13,2.6042001110413735,1.4519330778789872
2024-03-14,2.6045211770240693,1.4477644450703153
2024-03-15,2.6080812703236647,1.438378707635987
2024-03-18,2.6183548764700992,1.4474664699014879
2024-03-19,2.6468158867637817,1.4556434246034977
2024-03-20,2.6440277941051025,1.4686047268112588
2024-03-21,2.669527438775042,1.4733579180004173
2024-03-22,2.6635246853472916,1.471291993430546
2024-03-25,2.6547734699262104,1.4667972486913654
2024-03-26,2.667932433924419,1.462690516758392
2024-03-27,2.6843688335146028,1.4753144523309722
2024-03-28,2.683405575329522,1.4769616195355315
2024-04-01,2.6768239857450036,1.4739876324520893
2024-04-02,2.6606705660010643,1.4633173489076479
2024-04-03,2.668401266609815,1.464914007193677
2024-04-04,2.628290300872004,1.446845265104568
2024-04-05,2.644869613702452,1.4629040816421761
2024-04-08,2.6283002394863826,1.462356032425627
2024-04-09,2.622162277753018,1.464469858116604
2024-04-10,2.599330247041434,1.4506203950071925
2024-04-11,2.6089494664514055,1.4614199704028707
2024-04-12,2.5670462629916226,1.440155303944279
2024-04-15,2.5619337642166355,1.4228426858556626
2024-04-16,2.557696162765463,1.4199165998933265
2024-04-17,2.564759359804521,1.4117086261272196
2024-04-18,2.547364733537194,1.4085913474379481
2024-04-19,2.54993555427326,1.3962541323295228
2024-04-22,2.5615030533032033,1.4084451735297023
2024-04-23,2.579376866271824,1.425296623231741
2024-04-24,2.6010311932502748,1.4256002257529043
2024-04-25,2.615312424660131,1.41907606560779
2024-04-26,2.6256785803207836,1.43356361557113
2024-04-29,2.6334800155609135,1.4381201239335129
2024-04-30,2.6129188517576796,1.4154977557844368
2024-05-01,2.5959461620787407,1.4106348998509703
2024-05-02,2.6069785001807477,1.4235117917736884
2024-05-03,2.6165181231132757,1.4413864588334462
2024-05-06,2.65252597519277,1.4562703940052493
2024-05-07,2.6573976711900302,1.4582267910833084
2024-05-08,2.6609525748896043,1.4582182814285563
2024-05-09,2.68699620688858,1.465641994432489
2024-05-10,2.7014642498723007,1.4680594226446297
2024-05-13,2.7024398948652175,1.46770517395244
2024-05-14,2.7029529636191136,1.4748056573282806
2024-05-15,2.716827220199506,1.4920843740503835
2024-05-16,2.7228337314538598,1.4889783500657843
2024-05-17,2.7335205721463987,1.4907126726053066
2024-05-20,2.734249934588743,1.4920787466980472
2024-05-21,2.7090409484230564,1.4958117400843982
2024-05-22,2.70137728194584,1.491763889472211
2024-05-23,2.677994043502015,1.4807534942426683
2024-05-24,2.694447686043607,1.491120312518442
2024-05-28,2.6725213102388334,1.4914913060151442
2024-05-29,2.6776868612166744,1.4805034201949465
2024-05-30,2.6943852786614673,1.4716573595749112
2024-05-31,2.7273216880090723,1.4834716426735566
2024-06-03,2.7186044154004767,1.485127319532868
2024-06-04,2.7288445238768237,1.4873591823704095
2024-06-05,2.7564145088188834,1.50498089308003
2024-06-06,2.768040149252451,1.5046801728612824
2024-06-07,2.7683664088945714,1.503002123845122
2024-06-10,2.788162515527636,1.506881153887223
2024-06-11,2.782333252293845,1.5109653764108517
2024-06-12,2.775464485054966,1.523814131571889
2024-06-13,2.806340815965746,1.527386951295402
2024-06-14,2.81198048445121,1.526785373605411
2024-06-17,2.8256807954790717,1.5384872469098276
2024-06-18,2.837793906818888,1.5423662769519284
2024-06-20,2.8727296529429442,1.538470364852819
2024-06-21,2.877116145785348,1.5360670736477666
2024-06-24,2.907434879141458,1.5313587640248019
2024-06-25,2.8793289691626187,1.5373825015694809
2024-06-26,2.8704758144205345,1.5397999297816216
2024-06-27,2.8549139643455432,1.541197022938459
2024-06-28,2.8352762788294794,1.5349033097341376
2024-07-01,2.837814583108654,1.5390100416671113
2024-07-02,2.832102238349197,1.5485446980596052
2024-07-03,2.8321795725002614,1.5564181874929475
2024-07-05,2.834254214396912,1.5648987447161207
2024-07-08,2.8424196349659776,1.566489775649814
2024-07-09,2.839038135931614,1.5676506572610265
2024-07-10,2.8548661918306664,1.5836533375277686
2024-07-11,2.848933832438945,1.5697757376566759
2024-07-12,2.8693077492911985,1.5784362329021122
2024-07-15,2.8811038412029335,1.5828972135272752
2024-07-16,2.9175643299806615,1.5930109382004154
2024-07-17,2.892900330444146,1.5708242094736602
2024-07-18,2.8796255042146464,1.5585460129385171
2024-07-19,2.8831888511060426,1.54741758056241
2024-07-22,2.9214762479806047,1.5641173662563626
2024-07-23,2.916932590766495,1.561680310937293
2024-07-24,2.9137539368322707,1.525528827004482
2024-07-25,2.8868824143018013,1.517683611585317
2024-07-26,2.9162044761686143,1.5345154341804268
2024-07-29,2.9343029602987025,1.5357634711266026
2024-07-30,2.9289195222551303,1.5281458203458145
2024-07-31,2.9637350513714797,1.5522804364958762
2024-08-01,2.989139777705386,1.5310242796920368
2024-08-02,2.9682512704244903,1.502881204396141
2024-08-05,2.9000673042157294,1.457841660579517
2024-08-06,2.945509063855264,1.472936278332688
2024-08-07,2.9794982766938825,1.4615436349017707
2024-08-08,2.9564083815014595,1.495221417099079
2024-08-09,2.9412902150068563,1.5022066083782748
2024-08-12,2.948725664530943,1.5022712543038932
2024-08-13,2.960689528481211,1.5275808890722562
2024-08-14,2.9646860040312917,1.5334219435447523
2024-08-15,2.9683555404571464,1.5581610196872213
2024-08-16,2.972197196252036,1.5612614163194842
2024-08-19,2.9840896787267974,1.5764404443576987
2024-08-20,2.982980504493382,1.5733119109637548
2024-08-21,3.013853906911198,1.5799822450171148
2024-08-22,3.018741191059665,1.5658685708528932
2024-08-23,3.0295227231721857,1.5838500203545431
2024-08-26,3.004655241961686,1.5788549902674236
2024-08-27,3.0088849357284744,1.5813735735691203
2024-08-28,3.0233106190158896,1.5719233274616697
2024-08-29,3.037769215002418,1.5718614265859714
2024-08-30,3.0593705983820048,1.587726305346724
2024-09-03,3.0401547934712867,1.5541441881391316
2024-09-04,3.0444998201842512,1.55165360434662
2024-09-05,2.9763309615819122,1.5469706864354162
2024-09-06,2.9544917388786294,1.520269585862552
2024-09-09,3.0008595669613505,1.5378744145151635
2024-09-10,3.009271461993026,1.5447528233524672
2024-09-11,3.0331420390267083,1.561227652205467
2024-09-12,3.074217756684402,1.5729295255098839
2024-09-13,3.1020014071263162,1.5814354744448185
2024-09-16,3.117644204146826,1.5834227533344787
2024-09-17,3.0953211814761317,1.5838416479522868
2024-09-18,3.0769908313166408,1.5792541205258068
2024-09-19,3.0877957414068002,1.6060648858429794
2024-09-20,3.0980784407055664,1.6029474699012118
2024-09-23,3.12023451987291,1.6074505870426485
2024-09-24,3.076152476874587,1.6114871829501631
2024-09-25,3.061693684962893,1.6084878041549602
2024-09-26,3.0485861103838983,1.6149839647908895
2024-09-27,3.0703108416055787,1.6129600394847958
2024-09-30,3.086915375653561,1.61979342950341
2024-10-01,3.0833900754549166,1.6046903020954866
2024-10-02,3.082859647273701,1.6049123766340232
2024-10-03,3.078125487066506,1.6022138553100638
2024-10-04,3.1003077512941593,1.616586113176759
2024-10-07,3.092372516297093,1.6010894828627884
2024-10-08,3.122473073615048,1.6166029952337677
2024-10-09,3.1471559357728216,1.628102558359073
2024-10-10,3.136658460830305,1.624732186067168
2024-10-11,3.1499266433116246,1.634564817628489
2024-10-14,3.184987702687937,1.6471634987418045
2024-10-15,3.2019590169521743,1.6346294635541077
2024-10-16,3.219077618024969,1.6422781333989933
2024-10-17,3.2164031409559906,1.6419970402871746
2024-10-18,3.22703801592058,1.6485183181298728
2024-10-21,3.2198147412125016,1.6455134492348296
2024-10-22,3.2200561950587008,1.6447320707750714
2024-10-23,3.1946430773758614,1.6296148063600595
2024-10-24,3.181475029606267,1.6331115882007858
2024-10-25,3.167273113969367,1.6326225575575188
2024-10-28,3.1690000751841967,1.636951364029029
2024-10-29,3.1732613973544193,1.6395936118296262
2024-10-30,3.1683839349678298,1.6341825694271146
2024-10-31,3.163025588167186,1.6037627497274833
2024-11-01,3.208380099462099,1.6103261640864552
2024-11-04,3.2254728580460417,1.6057977924857534
2024-11-05,3.2614432071654367,1.6254939374199973
2024-11-06,3.34590449815231,1.6666123146782468
2024-11-07,3.4833823008043026,1.6789972936552817
2024-11-08,3.521654679906382,1.685305006614196
2024-11-11,3.5249174692631486,1.6869381740641625
2024-11-12,3.4949785605482697,1.6820584360736872
2024-11-13,3.477018562655052,1.6824490566773183
2024-11-14,3.454009729215938,1.6722706860785599
2024-11-15,3.4363170132783516,1.6501908770461926
2024-11-18,3.4563789137102643,1.6566560186180246
2024-11-19,3.472566105982507,1.6632223152794126
2024-11-20,3.5202803451973645,1.6632588244433502
2024-11-21,3.582158591747085,1.6721413942273229
2024-11-22,3.5643554881912194,1.6779403121835454
2024-11-25,3.540425784596479,1.683008497851036
2024-11-26,3.582270463055647,1.6926386819807495
2024-11-27,3.582617450960056,1.6862045594730146
2024-11-29,3.6005822743863813,1.6956604329328016
2024-12-02,3.576765928034759,1.6998121836844649
2024-12-03,3.573951410837139,1.7005795623896303
2024-12-04,3.5586008610615196,1.710870480035113
2024-12-05,3.566629427567033,1.7076715361107184
2024-12-06,3.5409363013144146,1.7119329516066901
2024-12-09,3.4567238679588588,1.7014144693228306
2024-12-10,3.4442611827323732,1.696371675367101
2024-12-11,3.4399726315773935,1.7102238835264323
2024-12-12,3.435585575030295,1.7009646928934212
2024-12-13,3.450071826573149,1.7009196740747314
2024-12-16,3.4407653525150215,1.7073820705966436
2024-12-17,3.420226277563101,1.7007847548711585
2024-12-18,3.3716594034538283,1.6506237714185938
2024-12-19,3.3907616550394737,1.6491957964501551
2024-12-20,3.4130944771580483,1.6671211096809389
2024-12-23,3.4205872007788014,1.6792698771123489
2024-12-24,3.4387219243774054,1.6978136500901324
2024-12-26,3.4308675152718213,1.697124917065178
2024-12-27,3.4125560056483932,1.6783619518512742
2024-12-30,3.381932890438528,1.660400129456553
2024-12-31,3.374807877828814,1.6532856463261199
2025-01-02,3.3814252375789327,1.6496089264631308
2025-01-03,3.428948373779516,1.670387444580872
2025-01-06,3.414455922839453,1.679638125559131
2025-01-07,3.423085432956942,1.6609875701394554
2025-01-08,3.4451492367716483,1.663579309021523
2025-01-10,3.4254996508897286,1.6379408172727312
2025-01-13,3.433387027443714,1.6405213014501263
2025-01-14,3.504360600163197,1.6424017978978946
2025-01-15,3.5145616592913247,1.6724787608625045
2025-01-16,3.5532902084875038,1.668945332605345
2025-01-17,3.5650375032465154,1.6856198638400326
2025-01-21,3.6258405827949547,1.7003997616198638
2025-01-22,3.6401276844341033,1.7108367159210962
2025-01-23,3.6596844674289586,1.7199272232365168
2025-01-24,3.683101432567884,1.7150166034344405
2025-01-27,3.583937675387716,1.690010433934745
2025-01-28,3.6022960356284726,1.7055887294838386
2025-01-29,3.6182364053960363,1.6976084576086043
2025-01-30,3.66603533004272,1.7065640457204518
2025-01-31,3.6241399906800926,1.6979513143436256
2025-02-03,3.6518444331241335,1.6850322859046338
2025-02-04,3.638353277568681,1.6972064450478048
2025-02-05,3.67594501152703,1.7038402699372273
2025-02-06,3.6801441459533066,1.7100495728565057
2025-02-07,3.665967251109131,1.6938643467700767
2025-02-10,3.6706548184162915,1.705234480791649
2025-02-11,3.662671747743533,1.7058135490722952
2025-02-12,3.6930258692421716,1.7011671403250288
2025-02-13,3.7736553281310834,1.7189040058787977
2025-02-14,3.7389905202354212,1.7187803413798968
2025-02-18,3.7875339663160346,1.7229827383025862
2025-02-19,3.775630750562471,1.7270782155308875
2025-02-20,3.7700601484401255,1.7195927389037524
2025-02-21,3.723046784392355,1.6902493905302907
2025-02-24,3.723237956976899,1.6818503612897442
2025-02-25,3.7582504611257934,1.6739797541588182
2025-02-26,3.8010559247532907,1.674207456049691
2025-02-27,3.7611754122273338,1.647646902032736
2025-02-28,3.838681908821446,1.6737689343249544
2025-03-03,3.8410005737984125,1.64431605845968
2025-03-04,3.780510837347929,1.6241981366052123
2025-03-05,3.7801836389532766,1.6423230149651877
2025-03-06,3.7118223740916396,1.613058449524433
2025-03-07,3.737128408605728,1.6219635287177507
2025-03-10,3.7341773257976674,1.5782141583635763
2025-03-11,3.734284718775442,1.5662704461611983
2025-03-12,3.7263461085001413,1.573924606105924
2025-03-13,3.7119998643834067,1.5520612442597572
2025-03-14,3.764158116713317,1.5850671754891195
2025-03-17,3.8074568054885147,1.595237173685622
2025-03-18,3.793618687766712,1.5782422951252577
2025-03-19,3.8015604665589398,1.5952849375542317
2025-03-20,3.7964809521548664,1.5917994104181779
2025-03-21,3.789887865542204,1.5931120932899723
2025-03-24,3.8331462641979557,1.621224149521771
2025-03-25,3.833232721651188,1.623776496937485
2025-03-26,3.815759921696489,1.605660128232262
2025-03-27,3.8101674511117194,1.6003502409193062
2025-03-28,3.80968631892809,1.5687637750036303
2025-03-31,3.8196324599066673,1.5774524070107476
2025-04-01,3.8434684611269065,1.5834171259821446
2025-04-02,3.8968661396077175,1.5940706647220733
2025-04-03,3.8459953983113633,1.5169246052824092
2025-04-04,3.641243277374958,1.42628895877786
2025-04-07,3.612330987162917,1.4229636053046444
2025-04-08,3.5777844583119536,1.4006223302673872
2025-04-09,3.7263527854124168,1.5338969744334285
2025-04-10,3.677860863487217,1.4808125128159517
2025-04-11,3.7382479569396323,1.5076035137736998
2025-04-14,3.7886349274910405,1.5195809900900954
2025-04-15,3.7945058456543617,1.5169554870940107
2025-04-16,3.777408318858647,1.4829629849233625
2025-04-17,3.8000514444153057,1.4849306367060942
2025-04-21,3.7178436018289363,1.4499345442846556
2025-04-22,3.7954385186715105,1.486352847069701
2025-04-23,3.826877289073674,1.511117177671435
2025-04-24,3.8760674065505727,1.5417310724004174
2025-04-25,3.8859266188228485,1.5530984613720695
2025-04-28,3.9284581593897925,1.554093541968108
2025-04-29,3.948074901958858,1.563111030955654
2025-04-30,3.987317344890446,1.5654244217758229
2025-05-01,3.97128306420804,1.575285190098825
2025-05-02,4.013285691339438,1.598483744226131
2025-05-05,4.005743496282211,1.5882828642180276
2025-05-06,3.9533619502277633,1.5760638235086628
2025-05-07,4.004720011153136,1.5829139583317897
2025-05-08,3.933384191529333,1.59209450328459
2025-05-09,3.925889719090598,1.5909617584350584
2025-05-12,3.9567875597770605,1.6427615366899257
2025-05-13,3.991879427991819,1.6546686024758703
2025-05-14,3.9700746876268043,1.6563636708015357
2025-05-15,4.042066602280433,1.663208315524822
2025-05-16,4.101507641590021,1.6748595426582131
2025-05-19,4.152447176447613,1.6763269090930053
2025-05-20,4.1686621390062895,1.6698223760548196
2025-05-21,4.13667973492757,1.64287957383649
2025-05-22,4.1101310960791135,1.642148704295262
2025-05-23,4.155135490276012,1.6311326817133835
2025-05-27,4.220860417903607,1.664504116339608
2025-05-28,4.19021297364471,1.6552307886995081
2025-05-29,4.180656147592469,1.661870240941267
2025-05-30,4.20409948065784,1.6617353217376938
2025-06-02,4.219746773309863,1.6685518296992994
2025-06-03,4.2345386179693305,1.678229914950119
2025-06-04,4.211422448325129,1.6783535794490196
2025-06-05,4.233195201527934,1.6694962641243116
2025-06-06,4.26081046797332,1.6866598260022663
2025-06-09,4.218165511142903,1.6882114654696057
2025-06-10,4.165500002098868,1.6974679110526967
