ticker,price_m2,actual_date_m2,momentum_value_12m,volatility_12m,risk_adj_momentum_12m,price_m14,actual_date_m14,trading_days_12m,momentum_value,volatility,risk_adj_momentum,momentum_value_6m,volatility_6m,risk_adj_momentum_6m,price_m8,actual_date_m8,trading_days_6m,z_score_12m,z_score_winsorized_12m,momentum_score_12m,mean_ram_12m,std_ram_12m,z_score,z_score_winsorized,momentum_score,z_score_6m,z_score_winsorized_6m,momentum_score_6m,mean_ram_6m,std_ram_6m
IDXX,639.4500122070312,2025-09-02,0.32850649252251785,0.02687372832883342,12.224075814968181,481.3299865722656,2024-08-30,251,0.32850649252251785,0.02687372832883342,12.224075814968181,0.4629041514408072,0.03233054350653939,14.317858632570688,437.1099853515625,2025-02-28,128,0.6746003692055779,0.6746003692055779,1.674600369205578,3.6276226141179007,12.743030678998332,0.6746003692055779,0.6746003692055779,1.674600369205578,1.4989715478473873,1.4989715478473873,2.498971547847387,1.8592864368602078,8.311413391135899
PNR,106.04995727539062,2025-09-02,0.21068893840939307,0.01726444183621437,12.203634522805489,87.59471893310547,2024-08-30,251,0.21068893840939307,0.01726444183621437,12.203634522805489,0.1345076015105895,0.021327695846970172,6.306710414275612,93.47663879394531,2025-02-28,128,0.6729962537735731,0.6729962537735731,1.6729962537735732,3.6276226141179007,12.743030678998332,0.6729962537735731,0.6729962537735731,1.6729962537735732,0.5350983964001322,0.5350983964001322,1.5350983964001323,1.8592864368602078,8.311413391135899
LNT,64.17740631103516,2025-09-02,0.14666757180200785,0.012143693036352632,12.077674506672114,55.968624114990234,2024-08-30,251,0.14666757180200785,0.012143693036352632,12.077674506672114,0.018271323918646942,0.012593550723593193,1.4508476854281305,63.025840759277344,2025-02-28,128,0.6631116337560627,0.6631116337560627,1.6631116337560627,3.6276226141179007,12.743030678998332,0.6631116337560627,0.6631116337560627,1.6631116337560627,-0.049141912718199794,-0.049141912718199794,0.9531598994163916,1.8592864368602078,8.311413391135899
ROK,336.6037902832031,2025-09-02,0.26338014859545633,0.021870856303988054,12.04251653134542,266.4311218261719,2024-08-30,251,0.26338014859545633,0.021870856303988054,12.04251653134542,0.18607573321129012,0.02330484368834496,7.984423139656109,283.79620361328125,2025-02-28,128,0.6603526373907289,0.6603526373907289,1.660352637390729,3.6276226141179007,12.743030678998332,0.6603526373907289,0.6603526373907289,1.660352637390729,0.736954885354198,0.736954885354198,1.7369548853541978,1.8592864368602078,8.311413391135899
J,145.22999572753906,2025-09-02,0.17446626670848175,0.015210052967588624,11.470457537541458,123.65616607666016,2024-08-30,251,0.17446626670848175,0.015210052967588624,11.470457537541458,0.1503668399969662,0.01663519984307925,9.039076260903677,126.2466812133789,2025-02-28,128,0.6154607268072625,0.6154607268072625,1.6154607268072625,3.6276226141179007,12.743030678998332,0.6154607268072625,0.6154607268072625,1.6154607268072625,0.8638470361371625,0.8638470361371625,1.8638470361371624,1.8592864368602078,8.311413391135899
HBAN,17.522777557373047,2025-09-02,0.22949160950964842,0.0201011790160675,11.416823327935571,14.25205135345459,2024-08-30,251,0.22949160950964842,0.0201011790160675,11.416823327935571,0.09556742710786392,0.022157674481305678,4.313062148669695,15.994248390197754,2025-02-28,128,0.6112518214881942,0.6112518214881942,1.6112518214881941,3.6276226141179007,12.743030678998332,0.6112518214881942,0.6112518214881942,1.6112518214881941,0.29522965545504365,0.29522965545504365,1.2952296554550435,1.8592864368602078,8.311413391135899
DGX,177.9099884033203,2025-09-02,0.16055004824050312,0.01427270591656843,11.24874632595975,153.29798889160156,2024-08-30,251,0.16055004824050312,0.01427270591656843,11.24874632595975,0.0433239266174148,0.015391538905907252,2.8147884940073884,170.5222930908203,2025-02-28,128,0.5980621018516539,0.5980621018516539,1.5980621018516539,3.6276226141179007,12.743030678998332,0.5980621018516539,0.5980621018516539,1.5980621018516539,0.11496264379849294,0.11496264379849294,1.114962643798493,1.8592864368602078,8.311413391135899
HIG,131.91000366210938,2025-09-02,0.159869319630231,0.014266159856921317,11.206191521306232,113.72833251953125,2024-08-30,251,0.159869319630231,0.014266159856921317,11.206191521306232,0.12910144537221568,0.015086238295035333,8.557563711206997,116.8274154663086,2025-02-28,128,0.5947226447220675,0.5947226447220675,1.5947226447220675,3.6276226141179007,12.743030678998332,0.5947226447220675,0.5947226447220675,1.5947226447220675,0.805913141258319,0.805913141258319,1.8059131412583191,1.8592864368602078,8.311413391135899
RF,26.889999389648438,2025-09-02,0.2094438872533464,0.019363268646123522,10.816556392470263,22.23335838317871,2024-08-30,251,0.2094438872533464,0.019363268646123522,10.816556392470263,0.17105938061234038,0.02131473724067193,8.025404145537937,22.962114334106445,2025-02-28,128,0.564146313341329,0.564146313341329,1.564146313341329,3.6276226141179007,12.743030678998332,0.564146313341329,0.564146313341329,1.564146313341329,0.7418855757137383,0.7418855757137383,1.7418855757137384,1.8592864368602078,8.311413391135899
MLM,616.3800048828125,2025-09-02,0.16229154466873652,0.015128278350145633,10.727694249965609,530.314453125,2024-08-30,251,0.16229154466873652,0.015128278350145633,10.727694249965609,0.28144067717034593,0.01592837619068113,17.669138008870124,481.0054931640625,2025-02-28,128,0.5571729217876928,0.5571729217876928,1.5571729217876928,3.6276226141179007,12.743030678998332,0.5571729217876928,0.5571729217876928,1.5571729217876928,1.9021856846720058,1.9021856846720058,2.9021856846720056,1.8592864368602078,8.311413391135899
DTE,134.56947326660156,2025-09-02,0.12181582348691866,0.011381566970563611,10.702904424493878,119.95683288574219,2024-08-30,251,0.12181582348691866,0.011381566970563611,10.702904424493878,0.031139334693976783,0.011828902397913456,2.6324787919012307,130.505615234375,2025-02-28,128,0.5552275583889696,0.5552275583889696,1.5552275583889696,3.6276226141179007,12.743030678998332,0.5552275583889696,0.5552275583889696,1.5552275583889696,0.09302778223805239,0.09302778223805239,1.0930277822380523,1.8592864368602078,8.311413391135899
CDNS,342.80999755859375,2025-09-02,0.2747183538277984,0.025743292171783578,10.671453829394387,268.92999267578125,2024-08-30,251,0.2747183538277984,0.025743292171783578,10.671453829394387,0.3685029842658434,0.025945946849314686,14.202718690745206,250.5,2025-02-28,128,0.5527594959718145,0.5527594959718145,1.5527594959718145,3.6276226141179007,12.743030678998332,0.5527594959718145,0.5527594959718145,1.5527594959718145,1.4851183153817422,1.4851183153817422,2.485118315381742,1.8592864368602078,8.311413391135899
EW,81.7699966430664,2025-09-02,0.1688107163113861,0.015984376865287826,10.560981997238864,69.95999908447266,2024-08-30,251,0.1688107163113861,0.015984376865287826,10.560981997238864,0.1417200992353882,0.015043923666282294,9.420421319540672,71.62000274658203,2025-02-28,128,0.5440902998489807,0.5440902998489807,1.5440902998489807,3.6276226141179007,12.743030678998332,0.5440902998489807,0.5440902998489807,1.5440902998489807,0.9097291311179873,0.9097291311179873,1.9097291311179871,1.8592864368602078,8.311413391135899
DLTR,111.3499984741211,2025-09-02,0.31790745992987524,0.030360847745851613,10.47096782642747,84.48999786376953,2024-08-30,251,0.31790745992987524,0.030360847745851613,10.47096782642747,0.5282733672980655,0.030233643999762444,17.473029956369675,72.86000061035156,2025-02-28,128,0.537026503717677,0.537026503717677,1.537026503717677,3.6276226141179007,12.743030678998332,0.537026503717677,0.537026503717677,1.537026503717677,1.878590654167375,1.878590654167375,2.878590654167375,1.8592864368602078,8.311413391135899
CAT,414.8580627441406,2025-09-02,0.1868461204280376,0.019170829467188743,9.746376428199337,349.546630859375,2024-08-30,251,0.1868461204280376,0.019170829467188743,9.746376428199337,0.2199002099054066,0.02037278333617488,10.793822634678559,340.0754089355469,2025-02-28,128,0.48016472440623537,0.48016472440623537,1.4801647244062353,3.6276226141179007,12.743030678998332,0.48016472440623537,0.48016472440623537,1.4801647244062353,1.0749719424793636,1.0749719424793636,2.0749719424793636,1.8592864368602078,8.311413391135899
WTW,324.5849914550781,2025-09-02,0.12714576008944256,0.013061187519329519,9.734624811203188,287.9707336425781,2024-08-30,251,0.12714576008944256,0.013061187519329519,9.734624811203188,-0.036244576384406035,0.01452839136245446,-2.494741191930749,336.7918701171875,2025-02-28,128,0.4792425248689215,0.4792425248689215,1.4792425248689214,3.6276226141179007,12.743030678998332,0.4792425248689215,0.4792425248689215,1.4792425248689214,-0.5238612765230178,-0.5238612765230178,0.6562277127230978,1.8592864368602078,8.311413391135899
CBOE,231.8800048828125,2025-09-02,0.1387904644124045,0.014263981641051237,9.73013481824531,203.6195526123047,2024-08-30,251,0.1387904644124045,0.014263981641051237,9.73013481824531,0.10305815156734344,0.01508239937938258,6.833007731397328,210.215576171875,2025-02-28,128,0.4788901759598603,0.4788901759598603,1.4788901759598603,3.6276226141179007,12.743030678998332,0.4788901759598603,0.4788901759598603,1.4788901759598603,0.5984206368367601,0.5984206368367601,1.5984206368367602,1.8592864368602078,8.311413391135899
DUK,120.83964538574219,2025-09-02,0.10929043611245404,0.011335294182389625,9.641605621691436,108.9341812133789,2024-08-30,251,0.10929043611245404,0.011335294182389625,9.641605621691436,0.05593609353165152,0.011523373497724124,4.854142195659886,114.43840789794922,2025-02-28,128,0.471942912095874,0.471942912095874,1.471942912095874,3.6276226141179007,12.743030678998332,0.471942912095874,0.471942912095874,1.471942912095874,0.3603305019088191,0.3603305019088191,1.3603305019088192,1.8592864368602078,8.311413391135899
TSCO,61.52000045776367,2025-09-02,0.1685511040700427,0.017929714929112526,9.400657218278793,52.646392822265625,2024-08-30,251,0.1685511040700427,0.017929714929112526,9.400657218278793,0.12075394650366467,0.019113373322218817,6.317772612293992,54.89162063598633,2025-02-28,128,0.4530346625999556,0.4530346625999556,1.4530346625999555,3.6276226141179007,12.743030678998332,0.4530346625999556,0.4530346625999556,1.4530346625999555,0.5364293611227121,0.5364293611227121,1.5364293611227122,1.8592864368602078,8.311413391135899
MMM,153.60995483398438,2025-09-02,0.16818235513503343,0.018253377574247876,9.21376629891815,131.49484252929688,2024-08-30,251,0.16818235513503343,0.018253377574247876,9.21376629891815,0.004008961995295657,0.021719572692109723,0.18457830879665652,152.99659729003906,2025-02-28,128,0.4383685345752734,0.4383685345752734,1.4383685345752735,3.6276226141179007,12.743030678998332,0.4383685345752734,0.4383685345752734,1.4383685345752735,-0.20149498638217456,-0.20149498638217456,0.8322964401300611,1.8592864368602078,8.311413391135899
ADP,298.22100830078125,2025-09-02,0.10898911495639219,0.012057701676087685,9.038962638504708,268.9124755859375,2024-08-30,251,0.10898911495639219,0.012057701676087685,9.038962638504708,-0.03904708962362069,0.014112375284926851,-2.7668687116991646,310.3388366699219,2025-02-28,128,0.42465094534420184,0.42465094534420184,1.4246509453442018,3.6276226141179007,12.743030678998332,0.42465094534420184,0.42465094534420184,1.4246509453442018,-0.5566027017129428,-0.5566027017129428,0.6424246847956536,1.8592864368602078,8.311413391135899
PNC,203.55174255371094,2025-09-02,0.15001688391033596,0.016723775413483306,8.97027616081157,176.99891662597656,2024-08-30,251,0.15001688391033596,0.016723775413483306,8.97027616081157,0.09087243351999241,0.01836713741001977,4.947555598425427,186.59536743164062,2025-02-28,128,0.41926082431072276,0.41926082431072276,1.4192608243107228,3.6276226141179007,12.743030678998332,0.41926082431072276,0.41926082431072276,1.4192608243107228,0.371569673680153,0.371569673680153,1.371569673680153,1.8592864368602078,8.311413391135899
NOC,589.3200073242188,2025-09-02,0.15063980185305148,0.016984055332753545,8.86948369524824,512.167236328125,2024-08-30,251,0.15063980185305148,0.016984055332753545,8.86948369524824,0.29322362147574177,0.020019863944295297,14.64663407761552,455.6984558105469,2025-02-28,128,0.4113512093923937,0.4113512093923937,1.4113512093923937,3.6276226141179007,12.743030678998332,0.4113512093923937,0.4113512093923937,1.4113512093923937,1.5385286519851107,1.5385286519851107,2.5385286519851107,1.8592864368602078,8.311413391135899
PTC,212.63999938964844,2025-09-02,0.1873359971958386,0.021124372689659342,8.868239542447668,179.08999633789062,2024-08-30,251,0.1873359971958386,0.021124372689659342,8.868239542447668,0.2995171609383964,0.025244514854817605,11.8646431773767,163.6300048828125,2025-02-28,128,0.4112535754125413,0.4112535754125413,1.4112535754125413,3.6276226141179007,12.743030678998332,0.4112535754125413,0.4112535754125413,1.4112535754125413,1.2038093004960118,1.2038093004960118,2.2038093004960118,1.8592864368602078,8.311413391135899
HD,404.01788330078125,2025-09-02,0.12237750914129863,0.014129866822715317,8.660910302747038,359.96612548828125,2024-08-30,251,0.12237750914129863,0.014129866822715317,8.660910302747038,0.03739163454837202,0.015393075527085144,2.429120449813875,389.45550537109375,2025-02-28,128,0.3949835651674645,0.3949835651674645,1.3949835651674645,3.6276226141179007,12.743030678998332,0.3949835651674645,0.3949835651674645,1.3949835651674645,0.06856042241400169,0.06856042241400169,1.0685604224140017,1.8592864368602078,8.311413391135899
TT,409.9950256347656,2025-09-02,0.14698355326683332,0.01785568636809673,8.231750392382176,357.45501708984375,2024-08-30,251,0.14698355326683332,0.01785568636809673,8.231750392382176,0.16755582963737137,0.020012278364656317,8.372651358542548,351.15667724609375,2025-02-28,128,0.36130555550276555,0.36130555550276555,1.3613055555027656,3.6276226141179007,12.743030678998332,0.36130555550276555,0.36130555550276555,1.3613055555027656,0.7836651379449887,0.7836651379449887,1.7836651379449888,1.8592864368602078,8.311413391135899
ECL,274.1299743652344,2025-09-02,0.09615627384348513,0.012100995619319021,7.946145661764671,250.0829315185547,2024-08-30,251,0.09615627384348513,0.012100995619319021,7.946145661764671,0.026636551872873282,0.013124669463055103,2.0295026817896673,267.0175476074219,2025-02-28,128,0.33889293343412313,0.33889293343412313,1.338892933434123,3.6276226141179007,12.743030678998332,0.33889293343412313,0.33889293343412313,1.338892933434123,0.020479819366342036,0.020479819366342036,1.020479819366342,1.8592864368602078,8.311413391135899
LDOS,180.4964599609375,2025-09-02,0.1535638188888726,0.0195707283126412,7.846607261400797,156.4685516357422,2024-08-30,251,0.1535638188888726,0.0195707283126412,7.846607261400797,0.39973910384632494,0.016590659302235657,24.094226550264853,128.9500732421875,2025-02-28,128,0.33108173036388944,0.33108173036388944,1.3310817303638895,3.6276226141179007,12.743030678998332,0.33108173036388944,0.33108173036388944,1.3310817303638895,2.675229719306003,2.675229719306003,3.675229719306003,1.8592864368602078,8.311413391135899
CMS,70.62593841552734,2025-09-02,0.08080134799483196,0.010808638900987108,7.475626555296681,65.34590148925781,2024-08-30,251,0.08080134799483196,0.010808638900987108,7.475626555296681,-0.011328871234349669,0.011672812288544053,-0.9705348594929488,71.43521881103516,2025-02-28,128,0.3019692911452092,0.3019692911452092,1.3019692911452092,3.6276226141179007,12.743030678998332,0.3019692911452092,0.3019692911452092,1.3019692911452092,-0.3404741363690505,-0.3404741363690505,0.7460046955539966,1.8592864368602078,8.311413391135899
GEN,29.36189079284668,2025-09-02,0.13404432810868494,0.017936089484425585,7.473442202943927,25.891307830810547,2024-08-30,251,0.13404432810868494,0.017936089484425585,7.473442202943927,0.0884268651136062,0.020841036084506583,4.242920781627721,26.97644805908203,2025-02-28,128,0.3017978756940674,0.3017978756940674,1.3017978756940674,3.6276226141179007,12.743030678998332,0.3017978756940674,0.3017978756940674,1.3017978756940674,0.2867904930958738,0.2867904930958738,1.2867904930958738,1.8592864368602078,8.311413391135899
EA,171.4499969482422,2025-09-02,0.13495104501805844,0.01872145974988909,7.208361250722338,151.06378173828125,2024-08-30,251,0.13495104501805844,0.01872145974988909,7.208361250722338,0.3310224751031807,0.016655603123453218,19.874541477099605,128.8107452392578,2025-02-28,128,0.28099584210417217,0.28099584210417217,1.280995842104172,3.6276226141179007,12.743030678998332,0.28099584210417217,0.28099584210417217,1.280995842104172,2.1675320661408346,2.1675320661408346,3.1675320661408346,1.8592864368602078,8.311413391135899
TRGP,165.61968994140625,2025-09-02,0.15761218620423834,0.022560431003658465,6.986222301279594,143.07009887695312,2024-08-30,251,0.15761218620423834,0.022560431003658465,6.986222301279594,-0.16384538378072733,0.02535610584131212,-6.461772355981328,198.0730438232422,2025-02-28,128,0.2635636507331784,0.2635636507331784,1.2635636507331784,3.6276226141179007,12.743030678998332,0.2635636507331784,0.2635636507331784,1.2635636507331784,-1.001160500777873,-1.001160500777873,0.4997100430531629,1.8592864368602078,8.311413391135899
HPE,22.56077766418457,2025-09-02,0.2049774058045455,0.029463656919589094,6.956957392083432,18.72298812866211,2024-08-30,251,0.2049774058045455,0.029463656919589094,6.956957392083432,0.16256391924760671,0.032741114847218894,4.965130845610631,19.40605354309082,2025-02-28,128,0.2612671084165697,0.2612671084165697,1.2612671084165696,3.6276226141179007,12.743030678998332,0.2612671084165697,0.2612671084165697,1.2612671084165696,0.3736842655501648,0.3736842655501648,1.3736842655501649,1.8592864368602078,8.311413391135899
MSI,477.9161376953125,2025-09-02,0.09431754640297063,0.014133794114663048,6.673193739614565,436.72528076171875,2024-08-30,251,0.09431754640297063,0.014133794114663048,6.673193739614565,0.09385021493737944,0.014749887723262519,6.362774869761569,436.911865234375,2025-02-28,128,0.2389989636073027,0.2389989636073027,1.2389989636073027,3.6276226141179007,12.743030678998332,0.2389989636073027,0.2389989636073027,1.2389989636073027,0.5418438743167703,0.5418438743167703,1.5418438743167702,1.8592864368602078,8.311413391135899
D,58.468021392822266,2025-09-02,0.0958379860028824,0.014685396920950741,6.526073930365227,53.35462188720703,2024-08-30,251,0.0958379860028824,0.014685396920950741,6.526073930365227,0.05714455583735423,0.015378219510303244,3.715940964366387,55.307498931884766,2025-02-28,128,0.22745384432168372,0.22745384432168372,1.2274538443216838,3.6276226141179007,12.743030678998332,0.22745384432168372,0.22745384432168372,1.2274538443216838,0.22338613664509777,0.22338613664509777,1.2233861366450978,1.8592864368602078,8.311413391135899
LRCX,96.83877563476562,2025-09-02,0.1956283932697762,0.030103250712796455,6.498580340581538,80.9940414428711,2024-08-30,251,0.1956283932697762,0.030103250712796455,6.498580340581538,0.27137101128110785,0.032251286078725336,8.414269453276736,76.16877746582031,2025-02-28,128,0.22529630499871864,0.22529630499871864,1.2252963049987187,3.6276226141179007,12.743030678998332,0.22529630499871864,0.22529630499871864,1.2252963049987187,0.7886724805924588,0.7886724805924588,1.7886724805924588,1.8592864368602078,8.311413391135899
DLR,161.80418395996094,2025-09-02,0.10697764487456451,0.017627308516160137,6.068858712973165,146.1675262451172,2024-08-30,251,0.10697764487456451,0.017627308516160137,6.068858712973165,0.058515953306305546,0.01667802464160052,3.508566185970692,152.85946655273438,2025-02-28,128,0.19157421498471647,0.19157421498471647,1.1915742149847164,3.6276226141179007,12.743030678998332,0.19157421498471647,0.19157421498471647,1.1915742149847164,0.19843553334375555,0.19843553334375555,1.1984355333437555,1.8592864368602078,8.311413391135899
SNPS,592.010009765625,2025-09-02,0.13940103601647347,0.025097095867819073,5.554468801915102,519.5800170898438,2024-08-30,251,0.13940103601647347,0.025097095867819073,5.554468801915102,0.2946335097664192,0.025020302842600532,11.775777120681562,457.2799987792969,2025-02-28,128,0.1512078434349859,0.1512078434349859,1.151207843434986,3.6276226141179007,12.743030678998332,0.1512078434349859,0.1512078434349859,1.151207843434986,1.193117249395544,1.193117249395544,2.193117249395544,1.8592864368602078,8.311413391135899
K,78.94000244140625,2025-09-02,0.014445629907232638,0.0028356096543054473,5.094364763957945,77.81590270996094,2024-08-30,251,0.014445629907232638,0.0028356096543054473,5.094364763957945,-0.02742003996227671,0.003507530210896103,-7.817477915684565,81.16556549072266,2025-02-28,128,0.11510151601984038,0.11510151601984038,1.1151015160198403,3.6276226141179007,12.743030678998332,0.11510151601984038,0.11510151601984038,1.1151015160198403,-1.1642742211408972,-1.1642742211408972,0.46204865826699626,1.8592864368602078,8.311413391135899
HUBB,430.1499938964844,2025-09-02,0.08940058507781079,0.02027180158064208,4.4100957047241955,394.85015869140625,2024-08-30,251,0.08940058507781079,0.02027180158064208,4.4100957047241955,0.16490472803967982,0.021633576147451684,7.622629144423941,369.2576599121094,2025-02-28,128,0.061404002730361576,0.061404002730361576,1.0614040027303615,3.6276226141179007,12.743030678998332,0.061404002730361576,0.061404002730361576,1.0614040027303615,0.693425105495333,0.693425105495333,1.6934251054953329,1.8592864368602078,8.311413391135899
HON,203.86846923828125,2025-09-02,0.06832324558205105,0.015718076203727723,4.3467943975133165,190.830322265625,2024-08-30,251,0.06832324558205105,0.015718076203727723,4.3467943975133165,0.032694686988728794,0.017453945835538515,1.8731974590042635,197.41407775878906,2025-02-28,128,0.05643647900657385,0.05643647900657385,1.056436479006574,3.6276226141179007,12.743030678998332,0.05643647900657385,0.05643647900657385,1.056436479006574,0.0016737252124761086,0.0016737252124761086,1.001673725212476,1.8592864368602078,8.311413391135899
PAYX,134.6584930419922,2025-09-02,0.06557368933520591,0.015271713566346478,4.293800368264333,126.371826171875,2024-08-30,251,0.06557368933520591,0.015271713566346478,4.293800368264333,-0.09030185247969869,0.01783138223526923,-5.064209341050853,148.0254669189453,2025-02-28,128,0.05227781137216859,0.05227781137216859,1.0522778113721687,3.6276226141179007,12.743030678998332,0.05227781137216859,0.05227781137216859,1.0522778113721687,-0.8330106387554915,-0.8330106387554915,0.545550570660595,1.8592864368602078,8.311413391135899
SPGI,539.6400146484375,2025-09-02,0.058985310086460796,0.013884605681523669,4.248252448749979,509.5821533203125,2024-08-30,251,0.058985310086460796,0.013884605681523669,4.248252448749979,0.014701791272253129,0.016291975795482066,0.9023946178664277,531.8212890625,2025-02-28,128,0.04870347174592719,0.04870347174592719,1.0487034717459272,3.6276226141179007,12.743030678998332,0.04870347174592719,0.04870347174592719,1.0487034717459272,-0.1151298550514047,-0.1151298550514047,0.8967565485491397,1.8592864368602078,8.311413391135899
LOW,257.4740905761719,2025-09-02,0.061350131616604076,0.015072978863610833,4.070206173028975,242.59109497070312,2024-08-30,251,0.061350131616604076,0.015072978863610833,4.070206173028975,0.05167621468357164,0.016877833618900176,3.061780075003433,244.8225860595703,2025-02-28,128,0.03473142065336875,0.03473142065336875,1.0347314206533686,3.6276226141179007,12.743030678998332,0.03473142065336875,0.03473142065336875,1.0347314206533686,0.1446798013230435,0.1446798013230435,1.1446798013230435,1.8592864368602078,8.311413391135899
STLD,128.5554962158203,2025-09-02,0.09651304184742826,0.02454160053831095,3.9326302983689043,117.24028015136719,2024-08-30,251,0.09651304184742826,0.02454160053831095,3.9326302983689043,-0.03725470030384992,0.025820356227911546,-1.4428422278534625,133.53012084960938,2025-02-28,128,0.023935254645010305,0.023935254645010305,1.0239352546450102,3.6276226141179007,12.743030678998332,0.023935254645010305,0.023935254645010305,1.0239352546450102,-0.3973004962351388,-0.3973004962351388,0.7156656729847173,1.8592864368602078,8.311413391135899
MET,79.98231506347656,2025-09-02,0.06964118382645834,0.01838330921712193,3.788283328313687,74.77490234375,2024-08-30,251,0.06964118382645834,0.01838330921712193,3.788283328313687,-0.05109995534030887,0.02123684790892126,-2.4061930263597446,84.28950500488281,2025-02-28,128,0.012607731884422905,0.012607731884422905,1.0126077318844229,3.6276226141179007,12.743030678998332,0.012607731884422905,0.012607731884422905,1.0126077318844229,-0.5132074729635124,-0.5132074729635124,0.6608479127066225,1.8592864368602078,8.311413391135899
VLO,154.27999877929688,2025-09-02,0.08595666417165759,0.0236298657396965,3.6376281236019254,142.0682830810547,2024-08-30,251,0.08595666417165759,0.0236298657396965,3.6376281236019254,0.19988265686781892,0.026510493197196332,7.539756253533521,128.57923889160156,2025-02-28,128,0.0007851750290858809,0.0007851750290858809,1.000785175029086,3.6276226141179007,12.743030678998332,0.0007851750290858809,0.0007851750290858809,1.000785175029086,0.6834541310063484,0.6834541310063484,1.6834541310063484,1.8592864368602078,8.311413391135899
ADM,62.04999923706055,2025-09-02,0.05812967882782427,0.017796003720354628,3.2664456437114016,58.641204833984375,2024-08-30,251,0.05812967882782427,0.017796003720354628,3.2664456437114016,0.33951568533587584,0.019323465134458723,17.570124352615814,46.32271194458008,2025-02-28,128,-0.02834309823971086,-0.02834309823971086,0.972438091636704,3.6276226141179007,12.743030678998332,-0.02834309823971086,-0.02834309823971086,0.972438091636704,1.890272710115848,1.890272710115848,2.8902727101158483,1.8592864368602078,8.311413391135899
ADI,248.32000732421875,2025-09-02,0.07982127169409692,0.0251580603559258,3.1727911677139926,229.9639892578125,2024-08-30,251,0.07982127169409692,0.0251580603559258,3.1727911677139926,0.09330943453774565,0.02880396621601824,3.2394647958535354,227.12692260742188,2025-02-28,128,-0.035692564654459434,-0.035692564654459434,0.9655374906873376,3.6276226141179007,12.743030678998332,-0.035692564654459434,-0.035692564654459434,0.9655374906873376,0.1660582014203847,0.1660582014203847,1.1660582014203846,1.8592864368602078,8.311413391135899
PEG,81.16726684570312,2025-09-02,0.04426011360012394,0.014441644888396488,3.0647557076885246,77.72705841064453,2024-08-30,251,0.04426011360012394,0.014441644888396488,3.0647557076885246,0.024273893597077434,0.013936059280165527,1.74180470311469,79.24371337890625,2025-02-28,128,-0.04417056825869781,-0.04417056825869781,0.9576979378643488,3.6276226141179007,12.743030678998332,-0.04417056825869781,-0.04417056825869781,0.9576979378643488,-0.014134988625498019,-0.014134988625498019,0.9860620244996617,1.8592864368602078,8.311413391135899
KEYS,163.7899932861328,2025-09-02,0.06274330700304387,0.020723762348915226,3.0276021287383723,154.1199951171875,2024-08-30,251,0.06274330700304387,0.020723762348915226,3.0276021287383723,0.026703407129899492,0.02237721301399009,1.193330336231089,159.52999877929688,2025-02-28,128,-0.04708616815687468,-0.04708616815687468,0.9550312385085197,3.6276226141179007,12.743030678998332,-0.04708616815687468,-0.04708616815687468,0.9550312385085197,-0.0801254936181323,-0.0801254936181323,0.9258183478757331,1.8592864368602078,8.311413391135899
INTU,660.7823486328125,2025-09-02,0.05712436606760485,0.020217681454127043,2.8254657289569685,625.0753173828125,2024-08-30,251,0.05712436606760485,0.020217681454127043,2.8254657289569685,0.08178600952080894,0.020232015313406883,4.0424054773531575,610.8253784179688,2025-02-28,128,-0.06294867409233812,-0.06294867409233812,0.9407791969390332,3.6276226141179007,12.743030678998332,-0.06294867409233812,-0.06294867409233812,0.9407791969390332,0.2626651975729231,0.2626651975729231,1.262665197572923,1.8592864368602078,8.311413391135899
AMD,162.32000732421875,2025-09-02,0.09262257668116813,0.03305975446175497,2.8016716454539354,148.55999755859375,2024-08-30,251,0.09262257668116813,0.03305975446175497,2.8016716454539354,0.62547572934215,0.03777445127910291,16.55816850179284,99.86000061035156,2025-02-28,128,-0.06481589736931319,-0.06481589736931319,0.9391294800073473,3.6276226141179007,12.743030678998332,-0.06481589736931319,-0.06481589736931319,0.9391294800073473,1.7685177446003288,1.7685177446003288,2.768517744600329,1.8592864368602078,8.311413391135899
REG,71.62265014648438,2025-09-02,0.03337987789071151,0.012379340275494132,2.696418157015166,69.30912017822266,2024-08-30,251,0.03337987789071151,0.012379340275494132,2.696418157015166,-0.03854111223006951,0.013677334363359096,-2.8178818478927625,74.49372100830078,2025-02-28,128,-0.07307558779070066,-0.07307558779070066,0.9319008011903877,3.6276226141179007,12.743030678998332,-0.07307558779070066,-0.07307558779070066,0.9319008011903877,-0.5627404226748195,-0.5627404226748195,0.6399015380227888,1.8592864368602078,8.311413391135899
GWW,1014.4537353515625,2025-09-02,0.04100254056126351,0.015299061717252954,2.680068968871758,974.4968872070312,2024-08-30,251,0.04100254056126351,0.015299061717252954,2.680068968871758,0.0002944164746119249,0.016642942539863165,0.017690169506187906,1014.1551513671875,2025-02-28,128,-0.07435857835670105,-0.07435857835670105,0.9307879325816552,3.6276226141179007,12.743030678998332,-0.07435857835670105,-0.07435857835670105,0.9307879325816552,-0.2215743797941849,-0.2215743797941849,0.818615727818787,1.8592864368602078,8.311413391135899
