Date,MCK,EME,COR,WMB,PWR,CAH,GS,ANET,WELL,BK,STX,MS,KMI,AXP,WDC,TPR,RJF,JCI,GILD,AXON,EQT,WSM,NDAQ,NI,CBRE
2023-09-11,419.9626770019531,221.2110595703125,174.3633270263672,31.031587600708008,204.41806030273438,86.27369689941406,309.6296691894531,48.29750061035156,79.82833862304688,42.276302337646484,60.29242706298828,77.4339828491211,14.821353912353516,153.6689453125,32.328365325927734,30.104007720947266,103.46172332763672,54.79819869995117,71.12699127197266,213.19000244140625,40.82045364379883,69.00880432128906,49.77473068237305,25.159448623657227,85.36000061035156
2023-09-12,418.1794128417969,218.71505737304688,175.09913635253906,31.464500427246094,203.86976623535156,85.50450897216797,315.5904846191406,47.25749969482422,79.68534088134766,42.7092399597168,58.8017578125,79.32554626464844,15.230340003967285,154.3212890625,31.876220703125,29.895349502563477,104.48831176757812,54.951560974121094,70.90540313720703,211.92999267578125,42.3291015625,67.00434875488281,49.87162780761719,25.20589828491211,84.76000213623047
2023-09-13,416.57452392578125,214.72740173339844,173.34304809570312,31.556604385375977,199.7223663330078,84.56226348876953,319.48175048828125,47.022499084472656,78.72252655029297,42.605709075927734,59.42990493774414,80.90187072753906,15.257014274597168,154.9444122314453,32.56950759887695,28.975341796875,102.85157775878906,54.80778503417969,71.37625885009766,209.86000061035156,41.53609848022461,68.6426010131836,49.51311492919922,25.466041564941406,79.06999969482422
2023-09-14,415.70263671875,216.9947052001953,173.63739013671875,31.980316162109375,202.17489624023438,84.3218765258789,328.6280822753906,46.88999938964844,80.56237030029297,43.12334442138672,60.236183166503906,82.58944702148438,15.390379905700684,157.51483154296875,32.92369079589844,29.430606842041016,105.23402404785156,54.75027084350586,72.12208557128906,212.50999450683594,41.18794631958008,69.92912292480469,50.0872688293457,25.772640228271484,79.75
2023-09-15,416.2276916503906,211.6744842529297,174.91273498535156,31.630298614501953,198.6356964111328,84.3699722290039,326.69195556640625,46.18000030517578,80.42890167236328,42.54924011230469,59.76742172241211,81.97747039794922,15.176992416381836,159.432861328125,32.855865478515625,29.392662048339844,104.27523803710938,54.75986099243164,70.5465087890625,206.2100067138672,40.162845611572266,69.37982177734375,49.40607452392578,25.70760154724121,78.41999816894531
2023-09-18,423.32122802734375,214.50860595703125,175.6387176513672,31.713197708129883,197.10032653808594,84.7737808227539,327.4359130859375,46.505001068115234,80.82929229736328,42.16336441040039,60.21743392944336,82.2556381225586,15.132537841796875,155.42152404785156,32.8935432434082,28.804622650146484,103.78132629394531,55.17201614379883,70.4999008178711,208.17999267578125,39.83403015136719,69.5773696899414,49.64935302734375,25.596111297607422,78.93000030517578
2023-09-19,428.05682373046875,215.24449157714844,176.3352508544922,31.584243774414062,195.53509521484375,84.86031341552734,326.07208251953125,46.20750045776367,79.82833862304688,41.52338790893555,60.81745529174805,82.0701904296875,15.052519798278809,155.14889526367188,33.09701156616211,28.671836853027344,103.10338592529297,54.88447189331055,70.63973999023438,203.8000030517578,39.6406135559082,69.03771209716797,49.5617790222168,25.596111297607422,78.37999725341797
2023-09-20,435.7743835449219,213.76280212402344,179.3176727294922,31.584243774414062,194.6577606201172,85.92756652832031,321.1221923828125,45.6875,81.27734375,41.12810516357422,61.529964447021484,80.79986572265625,14.990283012390137,153.08477783203125,34.400691986083984,28.463176727294922,103.15182495117188,54.16557693481445,70.68635559082031,203.35000610351562,38.68320846557617,68.79198455810547,49.211448669433594,25.633277893066406,78.08999633789062
2023-09-21,434.1694641113281,207.7465057373047,181.42697143554688,30.81052589416504,185.9043731689453,85.66796875,314.9610595703125,44.46500015258789,79.82833862304688,40.61988830566406,61.361209869384766,78.70429992675781,14.723550796508789,150.63121032714844,33.488868713378906,27.837196350097656,99.1714096069336,52.929107666015625,70.1736068725586,196.1300048828125,37.464691162109375,68.05958557128906,47.527923583984375,25.140865325927734,75.18000030517578
2023-09-22,434.58563232421875,208.86024475097656,182.42762756347656,30.967113494873047,187.8783721923828,85.5333480834961,312.71978759765625,45.084999084472656,78.9608383178711,40.186954498291016,61.78310012817383,77.22998809814453,14.759117126464844,149.044189453125,34.01637268066406,27.343996047973633,98.01891326904297,53.218589782714844,69.93120574951172,195.4199981689453,37.184234619140625,67.46209716796875,47.362491607666016,24.797107696533203,75.16999816894531
